pass,total cost
379,28.8152
380,28.8113
381,28.8074
382,28.8035
383,28.7996
384,28.7958
385,28.7919
386,28.7881
387,28.7843
388,28.7805
389,28.7767
390,28.7729
391,28.7692
392,28.7655
393,28.7618
394,28.7581
395,28.7544
396,28.7507
397,28.7471
398,28.7434
399,28.7398
400,28.7362
401,28.7326
402,28.7291
403,28.7255
404,28.722
405,28.7185
406,28.7149
407,28.7114
408,28.708
409,28.7045
410,28.701
411,28.6976
412,28.6942
413,28.6908
414,28.6874
415,28.684
416,28.6806
417,28.6773
418,28.6739
419,28.6706
420,28.6673
421,28.664
422,28.6607
423,28.6574
424,28.6542
425,28.6509
426,28.6477
427,28.6445
428,28.6413
429,28.6381
430,28.6349
431,28.6317
432,28.6286
433,28.6254
434,28.6223
435,28.6192
436,28.616
437,28.613
438,28.6099
439,28.6068
440,28.6037
441,28.6007
442,28.5976
443,28.5946
444,28.5916
445,28.5886
446,28.5856
447,28.5826
448,28.5797
449,28.5767
450,28.5737
451,28.5708
452,28.5679
453,28.565
454,28.5621
455,28.5592
456,28.5563
457,28.5534
458,28.5506
459,28.5477
460,28.5449
461,28.542
462,28.5392
463,28.5364
464,28.5336
465,28.5308
466,28.528
467,28.5253
468,28.5225
469,28.5198
470,28.517
471,28.5143
472,28.5116
473,28.5089
474,28.5062
475,28.5035
476,28.5008
477,28.4981
478,28.4955
479,28.4928
480,28.4902
481,28.4875
482,28.4849
483,28.4823
484,28.4797
485,28.4771
486,28.4745
487,28.4719
488,28.4693
489,28.4668
490,28.4642
491,28.4617
492,28.4591
493,28.4566
494,28.4541
495,28.4516
496,28.4491
497,28.4466
498,28.4441
499,28.4416
500,28.4392
501,28.4367
502,28.4342
503,28.4318
504,28.4294
505,28.4269
506,28.4245
507,28.4221
508,28.4197
509,28.4173
510,28.4149
511,28.4125
512,28.4102
513,28.4078
514,28.4054
515,28.4031
516,28.4007
517,28.3984
518,28.3961
519,28.3937
520,28.3914
521,28.3891
522,28.3868
523,28.3845
524,28.3822
525,28.38
526,28.3777
527,28.3754
528,28.3732
529,28.3709
530,28.3687
531,28.3665
532,28.3642
533,28.362
534,28.3598
535,28.3576
536,28.3554
537,28.3532
538,28.351
539,28.3488
540,28.3466
541,28.3445
542,28.3423
543,28.3402
544,28.338
545,28.3359
546,28.3337
547,28.3316
548,28.3295
549,28.3274
550,28.3253
551,28.3232
552,28.3211
553,28.319
554,28.3169
555,28.3148
556,28.3127
557,28.3107
558,28.3086
559,28.3066
560,28.3045
561,28.3025
562,28.3004
563,28.2984
564,28.2964
565,28.2944
566,28.2924
567,28.2903
568,28.2883
569,28.2863
570,28.2844
571,28.2824
572,28.2804
573,28.2784
574,28.2765
575,28.2745
576,28.2725
577,28.2706
578,28.2686
579,28.2667
580,28.2648
581,28.2628
582,28.2609
583,28.259
584,28.2571
585,28.2552
586,28.2533
587,28.2514
588,28.2495
589,28.2476
590,28.2457
591,28.2438
592,28.242
593,28.2401
594,28.2383
595,28.2364
596,28.2345
597,28.2327
598,28.2309
599,28.229
600,28.2272
601,28.2254
602,28.2235
603,28.2217
604,28.2199
605,28.2181
606,28.2163
607,28.2145
608,28.2127
609,28.2109
610,28.2092
611,28.2074
612,28.2056
613,28.2038
614,28.2021
615,28.2003
616,28.1986
617,28.1968
618,28.1951
619,28.1933
620,28.1916
621,28.1899
622,28.1881
623,28.1864
624,28.1847
625,28.183
626,28.1813
627,28.1796
628,28.1779
629,28.1762
630,28.1745
631,28.1728
632,28.1711
633,28.1694
634,28.1677
635,28.1661
636,28.1644
637,28.1627
638,28.1611
639,28.1594
640,28.1578
641,28.1561
642,28.1545
643,28.1529
644,28.1512
645,28.1496
646,28.148
647,28.1463
648,28.1447
649,28.1431
650,28.1415
651,28.1399
652,28.1383
653,28.1367
654,28.1351
655,28.1335
656,28.1319
657,28.1303
658,28.1288
659,28.1272
660,28.1256
661,28.1241
662,28.1225
663,28.1209
664,28.1194
665,28.1178
666,28.1163
667,28.1147
668,28.1132
669,28.1117
670,28.1101
671,28.1086
672,28.1071
673,28.1055
674,28.104
675,28.1025
676,28.101
677,28.0995
678,28.098
679,28.0965
680,28.095
681,28.0935
682,28.092
683,28.0905
684,28.089
685,28.0875
686,28.0861
687,28.0846
688,28.0831
689,28.0816
690,28.0802
691,28.0787
692,28.0773
693,28.0758
694,28.0744
695,28.0729
696,28.0715
697,28.07
698,28.0686
699,28.0671
700,28.0657
701,28.0643
702,28.0629
703,28.0614
704,28.06
705,28.0586
706,28.0572
707,28.0558
708,28.0544
709,28.053
710,28.0516
711,28.0502
712,28.0488
713,28.0474
714,28.046
715,28.0446
716,28.0432
717,28.0419
718,28.0405
719,28.0391
720,28.0377
721,28.0364
722,28.035
723,28.0337
724,28.0323
725,28.0309
726,28.0296
727,28.0282
728,28.0269
729,28.0256
730,28.0242
731,28.0229
732,28.0215
733,28.0202
734,28.0189
735,28.0176
736,28.0162
737,28.0149
738,28.0136
739,28.0123
740,28.011
741,28.0097
742,28.0084
743,28.007
744,28.0057
745,28.0044
746,28.0032
747,28.0019
748,28.0006
749,27.9993
750,27.998
751,27.9967
752,27.9954
753,27.9942
754,27.9929
755,27.9916
756,27.9903
757,27.9891
758,27.9878
759,27.9865
760,27.9853
761,27.984
762,27.9828
763,27.9815
764,27.9803
765,27.979
766,27.9778
767,27.9766
768,27.9753
769,27.9741
770,27.9728
771,27.9716
772,27.9704
773,27.9692
774,27.9679
775,27.9667
776,27.9655
777,27.9643
778,27.9631
779,27.9618
780,27.9606
781,27.9594
782,27.9582
783,27.957
784,27.9558
785,27.9546
786,27.9534
787,27.9522
788,27.9511
789,27.9499
790,27.9487
791,27.9475
792,27.9463
793,27.9451
794,27.944
795,27.9428
796,27.9416
797,27.9404
798,27.9393
799,27.9381
800,27.9369
801,27.9358
802,27.9346
803,27.9335
804,27.9323
805,27.9312
806,27.93
807,27.9289
808,27.9277
809,27.9266
810,27.9254
811,27.9243
812,27.9232
813,27.922
814,27.9209
815,27.9198
816,27.9186
817,27.9175
818,27.9164
819,27.9153
820,27.9141
821,27.913
822,27.9119
823,27.9108
824,27.9097
825,27.9086
826,27.9075
827,27.9064
828,27.9053
829,27.9042
830,27.9031
831,27.902
832,27.9009
833,27.8998
834,27.8987
835,27.8976
836,27.8965
837,27.8954
838,27.8943
839,27.8933
840,27.8922
841,27.8911
842,27.89
843,27.8889
844,27.8879
845,27.8868
846,27.8857
847,27.8847
848,27.8836
849,27.8825
850,27.8815
851,27.8804
852,27.8794
853,27.8783
854,27.8773
855,27.8762
856,27.8752
857,27.8741
858,27.8731
859,27.872
860,27.871
861,27.8699
862,27.8689
863,27.8679
864,27.8668
865,27.8658
866,27.8648
867,27.8637
868,27.8627
869,27.8617
870,27.8607
871,27.8596
872,27.8586
873,27.8576
874,27.8566
875,27.8556
876,27.8546
877,27.8536
878,27.8525
879,27.8515
880,27.8505
881,27.8495
882,27.8485
883,27.8475
884,27.8465
885,27.8455
886,27.8445
887,27.8435
888,27.8425
889,27.8416
890,27.8406
891,27.8396
892,27.8386
893,27.8376
894,27.8366
895,27.8356
896,27.8347
897,27.8337
898,27.8327
899,27.8317
900,27.8308
901,27.8298
902,27.8288
903,27.8279
904,27.8269
905,27.8259
906,27.825
907,27.824
908,27.8231
909,27.8221
910,27.8211
911,27.8202
912,27.8192
913,27.8183
914,27.8173
915,27.8164
916,27.8154
917,27.8145
918,27.8135
919,27.8126
920,27.8117
921,27.8107
922,27.8098
923,27.8088
924,27.8079
925,27.807
926,27.806
927,27.8051
928,27.8042
929,27.8033
930,27.8023
931,27.8014
932,27.8005
933,27.7996
934,27.7986
935,27.7977
936,27.7968
937,27.7959
938,27.795
939,27.7941
940,27.7932
941,27.7922
942,27.7913
943,27.7904
944,27.7895
945,27.7886
946,27.7877
947,27.7868
948,27.7859
949,27.785
950,27.7841
951,27.7832
952,27.7823
953,27.7814
954,27.7806
955,27.7797
956,27.7788
957,27.7779
958,27.777
959,27.7761
960,27.7752
961,27.7744
962,27.7735
963,27.7726
964,27.7717
965,27.7708
966,27.77
967,27.7691
968,27.7682
969,27.7674
970,27.7665
971,27.7656
972,27.7647
973,27.7639
974,27.763
975,27.7622
976,27.7613
977,27.7604
978,27.7596
979,27.7587
980,27.7579
981,27.757
982,27.7562
983,27.7553
984,27.7545
985,27.7536
986,27.7528
987,27.7519
988,27.7511
989,27.7502
990,27.7494
991,27.7485
992,27.7477
993,27.7468
994,27.746
995,27.7452
996,27.7443
997,27.7435
998,27.7427
999,27.7418
1000,27.741
1001,27.7402
1002,27.7393
1003,27.7385
1004,27.7377
1005,27.7369
1006,27.736
1007,27.7352
1008,27.7344
1009,27.7336
1010,27.7328
1011,27.7319
1012,27.7311
1013,27.7303
1014,27.7295
1015,27.7287
1016,27.7279
1017,27.7271
1018,27.7263
1019,27.7254
1020,27.7246
1021,27.7238
1022,27.723
1023,27.7222
1024,27.7214
1025,27.7206
1026,27.7198
1027,27.719
1028,27.7182
1029,27.7174
1030,27.7166
1031,27.7158
1032,27.715
1033,27.7143
1034,27.7135
1035,27.7127
1036,27.7119
1037,27.7111
1038,27.7103
1039,27.7095
1040,27.7087
1041,27.708
1042,27.7072
1043,27.7064
1044,27.7056
1045,27.7048
1046,27.7041
1047,27.7033
1048,27.7025
1049,27.7017
1050,27.701
1051,27.7002
1052,27.6994
1053,27.6986
1054,27.6979
1055,27.6971
1056,27.6963
1057,27.6956
1058,27.6948
1059,27.694
1060,27.6933
1061,27.6925
1062,27.6918
1063,27.691
1064,27.6902
1065,27.6895
1066,27.6887
1067,27.688
1068,27.6872
1069,27.6865
1070,27.6857
1071,27.685
1072,27.6842
1073,27.6835
1074,27.6827
1075,27.682
1076,27.6812
1077,27.6805
1078,27.6797
1079,27.679
1080,27.6783
1081,27.6775
1082,27.6768
1083,27.676
1084,27.6753
1085,27.6746
1086,27.6738
1087,27.6731
1088,27.6724
1089,27.6716
1090,27.6709
1091,27.6702
1092,27.6694
1093,27.6687
1094,27.668
1095,27.6672
1096,27.6665
1097,27.6658
1098,27.6651
1099,27.6643
1100,27.6636
1101,27.6629
1102,27.6622
1103,27.6615
1104,27.6607
1105,27.66
1106,27.6593
1107,27.6586
1108,27.6579
1109,27.6572
1110,27.6564
1111,27.6557
1112,27.655
1113,27.6543
1114,27.6536
1115,27.6529
1116,27.6522
1117,27.6515
1118,27.6508
1119,27.6501
1120,27.6494
1121,27.6487
1122,27.648
1123,27.6473
1124,27.6466
1125,27.6459
1126,27.6452
1127,27.6445
1128,27.6438
1129,27.6431
1130,27.6424
1131,27.6417
1132,27.641
1133,27.6403
1134,27.6396
1135,27.6389
1136,27.6382
1137,27.6375
1138,27.6369
1139,27.6362
1140,27.6355
1141,27.6348
1142,27.6341
1143,27.6334
1144,27.6327
1145,27.6321
1146,27.6314
1147,27.6307
1148,27.63
1149,27.6293
1150,27.6287
1151,27.628
1152,27.6273
1153,27.6266
1154,27.626
1155,27.6253
1156,27.6246
1157,27.624
1158,27.6233
1159,27.6226
1160,27.6219
1161,27.6213
1162,27.6206
1163,27.6199
1164,27.6193
1165,27.6186
1166,27.618
1167,27.6173
1168,27.6166
1169,27.616
1170,27.6153
1171,27.6146
1172,27.614
1173,27.6133
1174,27.6127
1175,27.612
1176,27.6114
1177,27.6107
1178,27.61
1179,27.6094
1180,27.6087
1181,27.6081
1182,27.6074
1183,27.6068
1184,27.6061
1185,27.6055
1186,27.6048
1187,27.6042
1188,27.6036
1189,27.6029
1190,27.6023
1191,27.6016
1192,27.601
1193,27.6003
1194,27.5997
1195,27.5991
1196,27.5984
1197,27.5978
1198,27.5971
1199,27.5965
1200,27.5959
1201,27.5952
1202,27.5946
1203,27.594
1204,27.5933
1205,27.5927
1206,27.5921
1207,27.5914
1208,27.5908
1209,27.5902
1210,27.5895
1211,27.5889
1212,27.5883
1213,27.5876
1214,27.587
1215,27.5864
1216,27.5858
1217,27.5851
1218,27.5845
1219,27.5839
1220,27.5833
1221,27.5827
1222,27.582
1223,27.5814
1224,27.5808
1225,27.5802
1226,27.5796
1227,27.5789
1228,27.5783
1229,27.5777
1230,27.5771
1231,27.5765
1232,27.5759
1233,27.5753
1234,27.5746
1235,27.574
1236,27.5734
1237,27.5728
1238,27.5722
1239,27.5716
1240,27.571
1241,27.5704
1242,27.5698
1243,27.5692
1244,27.5686
1245,27.568
1246,27.5674
1247,27.5668
1248,27.5662
1249,27.5656
1250,27.565
1251,27.5644
1252,27.5638
1253,27.5632
1254,27.5626
1255,27.562
1256,27.5614
1257,27.5608
1258,27.5602
1259,27.5596
1260,27.559
1261,27.5584
1262,27.5578
1263,27.5572
1264,27.5566
1265,27.556
1266,27.5554
1267,27.5549
1268,27.5543
1269,27.5537
1270,27.5531
1271,27.5525
1272,27.5519
1273,27.5513
1274,27.5507
1275,27.5502
1276,27.5496
1277,27.549
1278,27.5484
1279,27.5478
1280,27.5473
1281,27.5467
1282,27.5461
1283,27.5455
1284,27.5449
1285,27.5444
1286,27.5438
1287,27.5432
1288,27.5426
1289,27.5421
1290,27.5415
1291,27.5409
1292,27.5403
1293,27.5398
1294,27.5392
1295,27.5386
1296,27.5381
1297,27.5375
1298,27.5369
1299,27.5363
1300,27.5358
1301,27.5352
1302,27.5346
1303,27.5341
1304,27.5335
1305,27.5329
1306,27.5324
1307,27.5318
1308,27.5313
1309,27.5307
1310,27.5301
1311,27.5296
1312,27.529
1313,27.5285
1314,27.5279
1315,27.5273
1316,27.5268
1317,27.5262
1318,27.5257
1319,27.5251
1320,27.5245
1321,27.524
1322,27.5234
1323,27.5229
1324,27.5223
1325,27.5218
1326,27.5212
1327,27.5207
1328,27.5201
1329,27.5196
1330,27.519
1331,27.5185
1332,27.5179
1333,27.5174
1334,27.5168
1335,27.5163
1336,27.5157
1337,27.5152
1338,27.5146
1339,27.5141
1340,27.5136
1341,27.513
1342,27.5125
1343,27.5119
1344,27.5114
1345,27.5108
1346,27.5103
1347,27.5098
1348,27.5092
1349,27.5087
1350,27.5082
1351,27.5076
1352,27.5071
1353,27.5065
1354,27.506
1355,27.5055
1356,27.5049
1357,27.5044
1358,27.5039
1359,27.5033
1360,27.5028
1361,27.5023
1362,27.5017
1363,27.5012
1364,27.5007
1365,27.5001
1366,27.4996
1367,27.4991
1368,27.4986
1369,27.498
1370,27.4975
1371,27.497
1372,27.4965
1373,27.4959
1374,27.4954
1375,27.4949
1376,27.4944
1377,27.4938
1378,27.4933
1379,27.4928
1380,27.4923
1381,27.4917
1382,27.4912
1383,27.4907
1384,27.4902
1385,27.4897
1386,27.4891
1387,27.4886
1388,27.4881
1389,27.4876
1390,27.4871
1391,27.4866
1392,27.486
1393,27.4855
1394,27.485
1395,27.4845
1396,27.484
1397,27.4835
1398,27.483
1399,27.4825
1400,27.4819
1401,27.4814
1402,27.4809
1403,27.4804
1404,27.4799
1405,27.4794
1406,27.4789
1407,27.4784
1408,27.4779
1409,27.4774
1410,27.4769
1411,27.4764
1412,27.4758
1413,27.4753
1414,27.4748
1415,27.4743
1416,27.4738
1417,27.4733
1418,27.4728
1419,27.4723
1420,27.4718
1421,27.4713
1422,27.4708
1423,27.4703
1424,27.4698
1425,27.4693
1426,27.4688
1427,27.4683
1428,27.4678
1429,27.4673
1430,27.4668
1431,27.4663
1432,27.4659
1433,27.4654
1434,27.4649
1435,27.4644
1436,27.4639
1437,27.4634
1438,27.4629
1439,27.4624
1440,27.4619
1441,27.4614
1442,27.4609
1443,27.4604
1444,27.4599
1445,27.4595
1446,27.459
1447,27.4585
1448,27.458
1449,27.4575
1450,27.457
1451,27.4565
1452,27.4561
1453,27.4556
1454,27.4551
1455,27.4546
1456,27.4541
1457,27.4536
1458,27.4531
1459,27.4527
1460,27.4522
1461,27.4517
1462,27.4512
1463,27.4507
1464,27.4503
1465,27.4498
1466,27.4493
1467,27.4488
1468,27.4483
1469,27.4479
1470,27.4474
1471,27.4469
1472,27.4464
1473,27.446
1474,27.4455
1475,27.445
1476,27.4445
1477,27.4441
1478,27.4436
1479,27.4431
1480,27.4426
1481,27.4422
1482,27.4417
1483,27.4412
1484,27.4408
1485,27.4403
1486,27.4398
1487,27.4393
1488,27.4389
1489,27.4384
1490,27.4379
1491,27.4375
1492,27.437
1493,27.4365
1494,27.4361
1495,27.4356
1496,27.4351
1497,27.4347
1498,27.4342
1499,27.4337
1500,27.4333
1501,27.4328
1502,27.4324
1503,27.4319
1504,27.4314
1505,27.431
1506,27.4305
1507,27.43
1508,27.4296
1509,27.4291
1510,27.4287
1511,27.4282
1512,27.4278
1513,27.4273
1514,27.4268
1515,27.4264
1516,27.4259
1517,27.4255
1518,27.425
1519,27.4246
1520,27.4241
1521,27.4236
1522,27.4232
1523,27.4227
1524,27.4223
1525,27.4218
1526,27.4214
1527,27.4209
1528,27.4205
1529,27.42
1530,27.4196
1531,27.4191
1532,27.4187
1533,27.4182
1534,27.4178
1535,27.4173
1536,27.4169
1537,27.4164
1538,27.416
1539,27.4155
1540,27.4151
1541,27.4146
1542,27.4142
1543,27.4137
1544,27.4133
1545,27.4128
1546,27.4124
1547,27.412
1548,27.4115
1549,27.4111
1550,27.4106
1551,27.4102
1552,27.4097
1553,27.4093
1554,27.4089
1555,27.4084
1556,27.408
1557,27.4075
1558,27.4071
1559,27.4067
1560,27.4062
1561,27.4058
1562,27.4053
1563,27.4049
1564,27.4045
1565,27.404
1566,27.4036
1567,27.4032
1568,27.4027
1569,27.4023
1570,27.4019
1571,27.4014
1572,27.401
1573,27.4006
1574,27.4001
1575,27.3997
1576,27.3993
1577,27.3988
1578,27.3984
1579,27.398
1580,27.3975
1581,27.3971
1582,27.3967
1583,27.3962
1584,27.3958
1585,27.3954
1586,27.3949
1587,27.3945
1588,27.3941
1589,27.3937
1590,27.3932
1591,27.3928
1592,27.3924
1593,27.392
1594,27.3915
1595,27.3911
1596,27.3907
1597,27.3902
1598,27.3898
1599,27.3894
1600,27.389
1601,27.3886
1602,27.3881
1603,27.3877
1604,27.3873
1605,27.3869
1606,27.3864
1607,27.386
1608,27.3856
1609,27.3852
1610,27.3848
1611,27.3843
1612,27.3839
1613,27.3835
1614,27.3831
1615,27.3827
1616,27.3822
1617,27.3818
1618,27.3814
1619,27.381
1620,27.3806
1621,27.3802
1622,27.3797
1623,27.3793
1624,27.3789
1625,27.3785
1626,27.3781
1627,27.3777
1628,27.3773
1629,27.3768
1630,27.3764
1631,27.376
1632,27.3756
1633,27.3752
1634,27.3748
1635,27.3744
1636,27.374
1637,27.3736
1638,27.3731
1639,27.3727
1640,27.3723
1641,27.3719
1642,27.3715
1643,27.3711
1644,27.3707
1645,27.3703
1646,27.3699
1647,27.3695
1648,27.3691
1649,27.3687
1650,27.3682
1651,27.3678
1652,27.3674
1653,27.367
1654,27.3666
1655,27.3662
1656,27.3658
1657,27.3654
1658,27.365
1659,27.3646
1660,27.3642
1661,27.3638
1662,27.3634
1663,27.363
1664,27.3626
1665,27.3622
1666,27.3618
1667,27.3614
1668,27.361
1669,27.3606
1670,27.3602
1671,27.3598
1672,27.3594
1673,27.359
1674,27.3586
1675,27.3582
1676,27.3578
1677,27.3574
1678,27.357
1679,27.3566
1680,27.3562
1681,27.3558
1682,27.3554
1683,27.355
1684,27.3546
1685,27.3542
1686,27.3539
1687,27.3535
1688,27.3531
1689,27.3527
1690,27.3523
1691,27.3519
1692,27.3515
1693,27.3511
1694,27.3507
1695,27.3503
1696,27.3499
1697,27.3495
1698,27.3492
1699,27.3488
1700,27.3484
1701,27.348
1702,27.3476
1703,27.3472
1704,27.3468
1705,27.3464
1706,27.346
1707,27.3457
1708,27.3453
1709,27.3449
1710,27.3445
1711,27.3441
1712,27.3437
1713,27.3433
1714,27.343
1715,27.3426
1716,27.3422
1717,27.3418
1718,27.3414
1719,27.341
1720,27.3406
1721,27.3403
1722,27.3399
1723,27.3395
1724,27.3391
1725,27.3387
1726,27.3384
1727,27.338
1728,27.3376
1729,27.3372
1730,27.3368
1731,27.3365
1732,27.3361
1733,27.3357
1734,27.3353
1735,27.3349
1736,27.3346
1737,27.3342
1738,27.3338
1739,27.3334
1740,27.333
1741,27.3327
1742,27.3323
1743,27.3319
1744,27.3315
1745,27.3312
1746,27.3308
1747,27.3304
1748,27.33
1749,27.3297
1750,27.3293
1751,27.3289
1752,27.3285
1753,27.3282
1754,27.3278
1755,27.3274
1756,27.3271
1757,27.3267
1758,27.3263
1759,27.3259
1760,27.3256
1761,27.3252
1762,27.3248
1763,27.3245
1764,27.3241
1765,27.3237
1766,27.3233
1767,27.323
1768,27.3226
1769,27.3222
1770,27.3219
1771,27.3215
1772,27.3211
1773,27.3208
1774,27.3204
1775,27.32
1776,27.3197
1777,27.3193
1778,27.3189
1779,27.3186
1780,27.3182
1781,27.3178
1782,27.3175
1783,27.3171
1784,27.3167
1785,27.3164
1786,27.316
1787,27.3157
1788,27.3153
1789,27.3149
1790,27.3146
1791,27.3142
1792,27.3138
1793,27.3135
1794,27.3131
1795,27.3128
1796,27.3124
1797,27.312
1798,27.3117
1799,27.3113
1800,27.311
1801,27.3106
1802,27.3102
1803,27.3099
1804,27.3095
1805,27.3092
1806,27.3088
1807,27.3084
1808,27.3081
1809,27.3077
1810,27.3074
1811,27.307
1812,27.3067
1813,27.3063
1814,27.3059
1815,27.3056
1816,27.3052
1817,27.3049
1818,27.3045
1819,27.3042
1820,27.3038
1821,27.3035
1822,27.3031
1823,27.3028
1824,27.3024
1825,27.302
1826,27.3017
1827,27.3013
1828,27.301
1829,27.3006
1830,27.3003
1831,27.2999
1832,27.2996
1833,27.2992
1834,27.2989
1835,27.2985
1836,27.2982
1837,27.2978
1838,27.2975
1839,27.2971
1840,27.2968
1841,27.2964
1842,27.2961
1843,27.2957
1844,27.2954
1845,27.295
1846,27.2947
1847,27.2943
1848,27.294
1849,27.2937
1850,27.2933
1851,27.293
1852,27.2926
1853,27.2923
1854,27.2919
1855,27.2916
1856,27.2912
1857,27.2909
1858,27.2905
1859,27.2902
1860,27.2899
1861,27.2895
1862,27.2892
1863,27.2888
1864,27.2885
1865,27.2881
1866,27.2878
1867,27.2875
1868,27.2871
1869,27.2868
1870,27.2864
1871,27.2861
1872,27.2857
1873,27.2854
1874,27.2851
1875,27.2847
1876,27.2844
1877,27.284
1878,27.2837
1879,27.2834
1880,27.283
1881,27.2827
1882,27.2824
1883,27.282
1884,27.2817
1885,27.2813
1886,27.281
1887,27.2807
1888,27.2803
1889,27.28
1890,27.2797
1891,27.2793
1892,27.279
1893,27.2786
1894,27.2783
1895,27.278
1896,27.2776
1897,27.2773
