pass,total cost
1803,27.83
1804,27.8295
1805,27.829
1806,27.8285
1807,27.828
1808,27.8276
1809,27.8271
1810,27.8266
1811,27.8261
1812,27.8256
1813,27.8252
1814,27.8247
1815,27.8242
1816,27.8237
1817,27.8232
1818,27.8228
1819,27.8223
1820,27.8218
1821,27.8213
1822,27.8208
1823,27.8204
1824,27.8199
1825,27.8194
1826,27.8189
1827,27.8185
1828,27.818
1829,27.8175
1830,27.817
1831,27.8166
1832,27.8161
1833,27.8156
1834,27.8151
1835,27.8147
1836,27.8142
1837,27.8137
1838,27.8132
1839,27.8128
1840,27.8123
1841,27.8118
1842,27.8114
1843,27.8109
1844,27.8104
1845,27.81
1846,27.8095
1847,27.809
1848,27.8086
1849,27.8081
1850,27.8076
1851,27.8072
1852,27.8067
1853,27.8062
1854,27.8058
1855,27.8053
1856,27.8048
1857,27.8044
1858,27.8039
1859,27.8034
1860,27.803
1861,27.8025
1862,27.802
1863,27.8016
1864,27.8011
1865,27.8007
1866,27.8002
1867,27.7997
1868,27.7993
1869,27.7988
1870,27.7984
1871,27.7979
1872,27.7974
1873,27.797
1874,27.7965
1875,27.7961
1876,27.7956
1877,27.7952
1878,27.7947
1879,27.7942
1880,27.7938
1881,27.7933
1882,27.7929
1883,27.7924
1884,27.792
1885,27.7915
1886,27.7911
1887,27.7906
1888,27.7902
1889,27.7897
1890,27.7892
1891,27.7888
1892,27.7883
1893,27.7879
1894,27.7874
